iter	Passed	Remaining
12108	421261	2257116
12109	421293	2257068
12110	421325	2257021
12111	421358	2256975
12112	421389	2256918
12113	421423	2256882
12114	421458	2256845
12115	421489	2256792
12116	421523	2256755
12117	421555	2256704
12118	421588	2256660
12119	421621	2256616
12120	421654	2256570
12121	421684	2256511
12122	421718	2256471
12123	421751	2256425
12124	421784	2256381
12125	421816	2256331
12126	421849	2256285
12127	421880	2256234
12128	421914	2256191
12129	421949	2256159
12130	421981	2256109
12131	422013	2256062
12132	422044	2256004
12133	422079	2255971
12134	422111	2255924
12135	422146	2255889
12136	422178	2255838
12137	422218	2255829
12138	422252	2255793
12139	422285	2255747
12140	422319	2255711
12141	422351	2255661
12142	422388	2255635
12143	422428	2255630
12144	422471	2255637
12145	422510	2255628
12146	422544	2255589
12147	422577	2255546
12148	422611	2255506
12149	422648	2255481
12150	422678	2255423
12151	422712	2255381
12152	422745	2255337
12153	422784	2255325
12154	422818	2255286
12155	422853	2255251
12156	422888	2255221
12157	422919	2255166
12158	422952	2255118
12159	422989	2255099
12160	423023	2255059
12161	423057	2255020
12162	423097	2255011
12163	423130	2254967
12164	423159	2254904
12165	423192	2254857
12166	423225	2254815
12167	423256	2254759
12168	423306	2254803
12169	423357	2254854
12170	423402	2254874
12171	423443	2254875
12172	423484	2254875
12173	423522	2254854
12174	423556	2254819
12175	423590	2254777
12176	423623	2254731
12177	423656	2254686
12178	423691	2254655
12179	423725	2254614
12180	423758	2254570
12181	423795	2254549
12182	423827	2254497
12183	423858	2254446
12184	423898	2254435
12185	423929	2254383
12186	423962	2254338
12187	423995	2254293
12188	424028	2254248
12189	424061	2254207
12190	424094	2254161
12191	424128	2254120
12192	424160	2254073
12193	424193	2254027
12194	424225	2253979
12195	424257	2253927
12196	424289	2253878
12197	424322	2253833
12198	424354	2253784
12199	424387	2253741
12200	424419	2253693
12201	424450	2253637
12202	424483	2253591
12203	424515	2253543
12204	424550	2253508
12205	424583	2253466
12206	424616	2253420
12207	424652	2253392
12208	424691	2253381
12209	424725	2253343
12210	424758	2253295
12211	424791	2253250
12212	424835	2253265
12213	424867	2253218
12214	424900	2253170
12215	424932	2253121
12216	424964	2253074
12217	424996	2253024
12218	425028	2252971
12219	425059	2252917
12220	425091	2252867
12221	425124	2252826
12222	425158	2252786
12223	425193	2252751
12224	425225	2252703
12225	425259	2252665
12226	425291	2252613
12227	425323	2252564
12228	425355	2252516
12229	425388	2252470
12230	425423	2252436
12231	425455	2252386
12232	425490	2252356
12233	425523	2252311
12234	425561	2252294
12235	425600	2252278
12236	425639	2252267
12237	425677	2252251
12238	425717	2252243
12239	425769	2252298
12240	425815	2252324
12241	425849	2252286
12242	425882	2252243
12243	425915	2252198
12244	425949	2252157
12245	425989	2252150
12246	426021	2252099
12247	426055	2252064
12248	426092	2252037
12249	426124	2251989
12250	426155	2251936
12251	426187	2251886
12252	426220	2251840
12253	426253	2251795
12254	426285	2251748
12255	426319	2251709
12256	426359	2251701
12257	426391	2251651
12258	426423	2251599
12259	426453	2251544
12260	426490	2251517
12261	426527	2251496
12262	426558	2251440
12263	426592	2251404
12264	426627	2251367
12265	426657	2251307
12266	426689	2251257
12267	426728	2251245
12268	426762	2251209
12269	426795	2251163
12270	426827	2251112
12271	426858	2251059
12272	426894	2251028
12273	426931	2251010
12274	426964	2250963
12275	426996	2250913
12276	427029	2250872
12277	427061	2250821
12278	427102	2250817
12279	427133	2250762
12280	427166	2250719
12281	427198	2250671
12282	427239	2250666
12283	427269	2250610
12284	427304	2250575
12285	427363	2250669
12286	427408	2250687
12287	427440	2250635
12288	427473	2250594
12289	427507	2250553
12290	427545	2250535
12291	427578	2250491
12292	427611	2250448
12293	427642	2250393
12294	427676	2250353
12295	427713	2250331
12296	427756	2250338
12297	427791	2250304
12298	427829	2250287
12299	427878	2250326
12300	427926	2250363
12301	427969	2250370
12302	428007	2250354
12303	428046	2250342
12304	428081	2250306
12305	428112	2250253
12306	428145	2250206
12307	428177	2250155
12308	428209	2250109
12309	428242	2250066
12310	428274	2250013
12311	428308	2249973
12312	428338	2249916
12313	428372	2249879
12314	428403	2249820
12315	428437	2249781
12316	428469	2249736
12317	428502	2249692
12318	428536	2249650
12319	428567	2249596
12320	428599	2249547
12321	428632	2249502
12322	428664	2249451
12323	428696	2249406
12324	428728	2249356
12325	428761	2249311
12326	428793	2249263
12327	428826	2249219
12328	428859	2249172
12329	428892	2249127
12330	428924	2249081
12331	428957	2249036
12332	428989	2248988
12333	429022	2248942
12334	429057	2248908
12335	429089	2248860
12336	429122	2248814
12337	429153	2248761
12338	429187	2248721
12339	429218	2248664
12340	429251	2248620
12341	429283	2248574
12342	429315	2248523
12343	429348	2248479
12344	429380	2248431
12345	429414	2248389
12346	429447	2248348
12347	429478	2248293
12348	429513	2248260
12349	429546	2248216
12350	429580	2248175
12351	429619	2248161
12352	429650	2248110
12353	429683	2248066
12354	429716	2248021
12355	429753	2247995
12356	429783	2247936
12357	429816	2247892
12358	429849	2247847
12359	429881	2247800
12360	429914	2247756
12361	429949	2247722
12362	429979	2247664
12363	430012	2247619
12364	430045	2247574
12365	430078	2247528
12366	430111	2247486
12367	430152	2247485
12368	430192	2247478
12369	430233	2247473
12370	430275	2247475
12371	430315	2247472
12372	430357	2247475
12373	430390	2247430
12374	430424	2247392
12375	430457	2247344
12376	430490	2247299
12377	430521	2247247
12378	430555	2247207
12379	430596	2247203
12380	430629	2247160
12381	430661	2247113
12382	430694	2247069
12383	430726	2247016
12384	430759	2246975
12385	430791	2246926
12386	430827	2246898
12387	430862	2246865
12388	430894	2246815
12389	430925	2246762
12390	430958	2246713
12391	430989	2246660
12392	431021	2246614
12393	431055	2246574
12394	431089	2246532
12395	431128	2246520
12396	431161	2246480
12397	431194	2246432
12398	431224	2246375
12399	431256	2246322
12400	431288	2246277
12401	431320	2246228
12402	431353	2246180
12403	431386	2246136
12404	431419	2246093
12405	431454	2246061
12406	431495	2246059
12407	431531	2246028
12408	431564	2245988
12409	431597	2245939
12410	431628	2245889
12411	431662	2245850
12412	431696	2245808
12413	431728	2245762
12414	431762	2245723
12415	431796	2245680
12416	431830	2245645
12417	431863	2245601
12418	431896	2245554
12419	431936	2245550
12420	431968	2245500
12421	432001	2245453
12422	432033	2245407
12423	432067	2245365
12424	432100	2245322
12425	432133	2245280
12426	432165	2245227
12427	432196	2245177
12428	432228	2245128
12429	432262	2245085
12430	432293	2245032
12431	432328	2245001
12432	432361	2244954
12433	432393	2244907
12434	432427	2244867
12435	432463	2244836
12436	432502	2244827
12437	432549	2244855
12438	432590	2244849
12439	432629	2244838
12440	432668	2244828
12441	432704	2244795
12442	432735	2244745
12443	432771	2244712
12444	432805	2244674
12445	432837	2244626
12446	432869	2244577
12447	432902	2244534
12448	432935	2244488
12449	432966	2244436
12450	432999	2244390
12451	433032	2244348
12452	433065	2244302
12453	433098	2244257
12454	433128	2244202
12455	433160	2244150
12456	433194	2244110
12457	433227	2244068
12458	433260	2244025
12459	433293	2243981
12460	433327	2243941
12461	433362	2243906
12462	433395	2243862
12463	433427	2243814
12464	433465	2243795
12465	433503	2243781
12466	433540	2243758
12467	433573	2243709
12468	433604	2243658
12469	433638	2243619
12470	433672	2243580
12471	433705	2243537
12472	433737	2243486
12473	433770	2243442
12474	433804	2243404
12475	433839	2243371
12476	433878	2243356
12477	433917	2243345
12478	433949	2243293
12479	433981	2243245
12480	434013	2243197
12481	434046	2243154
12482	434078	2243103
12483	434111	2243057
12484	434143	2243009
12485	434175	2242961
12486	434206	2242909
12487	434241	2242872
12488	434283	2242876
12489	434319	2242846
12490	434352	2242802
12491	434384	2242754
12492	434416	2242704
12493	434447	2242653
12494	434480	2242606
12495	434520	2242599
12496	434552	2242553
12497	434586	2242510
12498	434620	2242472
12499	434654	2242435
12500	434688	2242393
12501	434723	2242360
12502	434756	2242319
12503	434797	2242315
12504	434838	2242310
12505	434876	2242296
12506	434914	2242278
12507	434961	2242303
12508	435001	2242296
12509	435034	2242254
12510	435068	2242213
12511	435101	2242171
12512	435133	2242122
12513	435166	2242075
12514	435198	2242028
12515	435232	2241987
12516	435263	2241935
12517	435296	2241892
12518	435328	2241844
12519	435360	2241792
12520	435401	2241791
12521	435434	2241744
12522	435466	2241698
12523	435500	2241658
12524	435533	2241613
12525	435567	2241573
12526	435600	2241531
12527	435633	2241489
12528	435666	2241445
12529	435698	2241395
12530	435732	2241356
12531	435766	2241319
12532	435799	2241271
12533	435832	2241230
12534	435870	2241213
12535	435903	2241170
12536	435939	2241141
12537	435971	2241091
12538	436005	2241053
12539	436039	2241013
12540	436071	2240964
12541	436108	2240939
12542	436141	2240897
12543	436173	2240848
12544	436205	2240796
12545	436237	2240750
12546	436269	2240702
12547	436301	2240651
12548	436333	2240601
12549	436365	2240553
12550	436397	2240503
12551	436429	2240458
12552	436462	2240410
12553	436496	2240373
12554	436533	2240351
12555	436567	2240309
12556	436598	2240255
12557	436630	2240209
12558	436663	2240163
12559	436708	2240181
12560	436747	2240171
12561	436780	2240123
12562	436812	2240078
12563	436849	2240053
12564	436881	2240004
12565	436912	2239951
12566	436943	2239897
12567	436977	2239855
12568	437013	2239831
12569	437048	2239796
12570	437090	2239799
12571	437130	2239789
12572	437180	2239835
12573	437227	2239859
12574	437270	2239867
12575	437302	2239818
12576	437335	2239776
12577	437371	2239745
12578	437405	2239706
12579	437436	2239656
12580	437470	2239614
12581	437503	2239570
12582	437533	2239513
12583	437565	2239462
12584	437597	2239415
12585	437629	2239365
12586	437667	2239348
12587	437700	2239303
12588	437733	2239259
12589	437764	2239207
12590	437796	2239157
12591	437829	2239113
12592	437861	2239064
12593	437903	2239064
12594	437937	2239027
12595	437971	2238989
12596	438003	2238940
12597	438036	2238897
12598	438068	2238848
12599	438101	2238805
12600	438139	2238782
12601	438170	2238732
12602	438205	2238695
12603	438236	2238642
12604	438269	2238600
12605	438301	2238549
12606	438335	2238513
12607	438371	2238483
12608	438404	2238438
12609	438438	2238398
12610	438471	2238355
12611	438502	2238305
12612	438534	2238253
12613	438569	2238220
12614	438613	2238231
12615	438651	2238215
12616	438686	2238179
12617	438720	2238142
12618	438754	2238105
12619	438785	2238049
12620	438818	2238004
12621	438852	2237965
12622	438884	2237918
12623	438915	2237864
12624	438948	2237821
12625	438981	2237777
12626	439014	2237731
12627	439049	2237698
12628	439081	2237649
12629	439115	2237612
12630	439148	2237565
12631	439181	2237522
12632	439213	2237475
12633	439245	2237424
12634	439281	2237397
12635	439320	2237384
12636	439360	2237377
12637	439398	2237359
12638	439442	2237368
12639	439485	2237377
12640	439527	2237380
12641	439570	2237385
12642	439604	2237345
12643	439636	2237301
12644	439668	2237252
12645	439704	2237222
12646	439735	2237169
12647	439768	2237124
12648	439800	2237074
12649	439831	2237022
12650	439864	2236976
12651	439904	2236969
12652	439937	2236927
12653	439971	2236889
12654	440013	2236889
12655	440054	2236884
12656	440093	2236869
12657	440130	2236851
12658	440170	2236838
12659	440206	2236814
12660	440245	2236797
12661	440289	2236810
12662	440326	2236787
12663	440359	2236742
12664	440390	2236692
12665	440428	2236673
12666	440461	2236628
12667	440493	2236580
12668	440524	2236526
12669	440564	2236518
12670	440596	2236465
12671	440635	2236454
12672	440667	2236406
12673	440712	2236423
12674	440747	2236387
12675	440783	2236358
12676	440816	2236314
12677	440848	2236266
12678	440880	2236218
12679	440912	2236172
12680	440949	2236148
12681	440989	2236140
12682	441023	2236098
12683	441056	2236058
12684	441089	2236014
12685	441122	2235970
12686	441156	2235930
12687	441189	2235886
12688	441223	2235846
12689	441256	2235803
12690	441288	2235756
12691	441321	2235709
12692	441355	2235670
12693	441388	2235626
12694	441421	2235585
12695	441453	2235534
12696	441491	2235517
12697	441524	2235474
12698	441559	2235441
12699	441597	2235421
12700	441635	2235405
12701	441673	2235384
12702	441711	2235368
12703	441757	2235388
12704	441798	2235385
12705	441848	2235427
12706	441880	2235379
12707	441922	2235378
12708	441958	2235351
12709	441990	2235305
12710	442029	2235290
12711	442061	2235241
12712	442091	2235180
12713	442123	2235133
12714	442158	2235099
12715	442189	2235043
12716	442222	2235000
12717	442254	2234955
12718	442287	2234911
12719	442319	2234861
12720	442350	2234808
12721	442384	2234770
12722	442417	2234727
12723	442450	2234680
12724	442483	2234639
12725	442523	2234628
12726	442553	2234570
12727	442584	2234516
12728	442616	2234469
12729	442649	2234422
12730	442680	2234369
12731	442715	2234335
12732	442748	2234290
12733	442781	2234250
12734	442814	2234203
12735	442847	2234160
12736	442878	2234108
12737	442910	2234059
12738	442948	2234041
12739	442981	2233997
12740	443015	2233959
12741	443048	2233913
12742	443087	2233902
12743	443122	2233866
12744	443156	2233826
12745	443188	2233780
12746	443228	2233773
12747	443262	2233733
12748	443293	2233679
12749	443325	2233630
12750	443358	2233587
12751	443402	2233598
12752	443439	2233572
12753	443469	2233516
12754	443513	2233525
12755	443546	2233482
12756	443579	2233438
12757	443615	2233409
12758	443646	2233359
12759	443680	2233319
12760	443711	2233265
12761	443744	2233222
12762	443777	2233180
12763	443810	2233136
12764	443843	2233089
12765	443879	2233061
12766	443919	2233053
12767	443955	2233025
12768	444003	2233057
12769	444044	2233055
12770	444089	2233069
12771	444122	2233027
12772	444162	2233016
12773	444195	2232973
12774	444229	2232934
12775	444263	2232899
12776	444295	2232849
12777	444328	2232806
12778	444360	2232755
12779	444393	2232712
12780	444424	2232656
12781	444456	2232609
12782	444488	2232563
12783	444521	2232518
12784	444554	2232471
12785	444586	2232424
12786	444625	2232411
12787	444660	2232375
12788	444695	2232342
12789	444732	2232321
12790	444765	2232276
12791	444797	2232228
12792	444828	2232175
12793	444862	2232134
12794	444895	2232091
12795	444933	2232072
12796	444963	2232012
12797	444995	2231967
12798	445027	2231916
12799	445062	2231884
12800	445096	2231847
12801	445133	2231822
12802	445165	2231774
12803	445198	2231731
12804	445231	2231686
12805	445265	2231646
12806	445296	2231594
12807	445334	2231577
12808	445366	2231527
12809	445403	2231504
12810	445438	2231468
12811	445473	2231436
12812	445508	2231402
12813	445539	2231350
12814	445572	2231303
12815	445607	2231272
12816	445641	2231233
12817	445674	2231188
12818	445706	2231138
12819	445743	2231114
12820	445776	2231071
12821	445811	2231041
12822	445843	2230992
12823	445878	2230956
12824	445911	2230915
12825	445944	2230871
12826	445977	2230824
12827	446008	2230772
12828	446039	2230719
12829	446070	2230666
12830	446103	2230622
12831	446136	2230576
12832	446172	2230551
12833	446211	2230536
12834	446249	2230516
12835	446287	2230496
12836	446325	2230480
12837	446365	2230470
12838	446405	2230463
12839	446437	2230414
12840	446470	2230372
12841	446504	2230332
12842	446538	2230293
12843	446574	2230265
12844	446612	2230244
12845	446647	2230210
12846	446684	2230188
12847	446720	2230158
12848	446752	2230113
12849	446785	2230068
12850	446818	2230025
12851	446852	2229983
12852	446884	2229937
